name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bengaluru,08-11-2023,28.7,21.6,24.4,31,21.6,24.8,20.8,81,1.467,100,8.33,rain,0,0,27.7,16.1,100.9,1017.1,65.3,6.7,228.6,19.8,9,30,2023-11-08T06:14:05,2023-11-08T17:50:16,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-11-2023,27.7,21.5,24,29.8,21.5,24.4,20.6,81.8,3.1,100,37.5,rain,0,0,34.2,20.8,87.9,1017.8,62.2,4.8,169.8,14.9,7,30,2023-11-09T06:14:26,2023-11-09T17:50:03,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-11-2023,28.6,20.5,24.2,30.5,20.5,24.5,19.9,78.2,0,0,0,,0,0,33.8,20.8,88.1,1018.8,51.8,5,240.3,20.6,8,10,2023-11-10T06:14:48,2023-11-10T17:49:52,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-11-2023,29.6,19.4,23.7,29.4,19.4,23.7,16.8,68.6,0,0,0,,0,0,32.4,22.6,78,1019,29,6.1,267.1,23.1,9,10,2023-11-11T06:15:11,2023-11-11T17:49:42,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-11-2023,28.5,18.5,23.2,29.3,18.5,23.4,17.9,73.6,0,0,0,,0,0,30.6,17.9,66.9,1018.9,27.8,4.6,258.3,22.2,9,10,2023-11-12T06:15:34,2023-11-12T17:49:33,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-11-2023,28.3,18.2,23.1,29.2,18.2,23.3,17,69.9,0,0,0,,0,0,31.7,19.4,57.2,1018.2,26.3,4.3,261.2,22.5,9,10,2023-11-13T06:15:58,2023-11-13T17:49:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-11-2023,26.2,19,21.8,26.2,19,21.8,17.7,78.2,0,0,0,,0,0,33.1,20.8,46.8,1017.8,68.5,3.8,74.5,6.4,3,10,2023-11-14T06:16:22,2023-11-14T17:49:18,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-11-2023,28.3,20.4,23.6,29.6,20.4,23.8,18.6,74.6,0,0,0,rain,0,0,37.1,16.1,43.1,1017.1,47.9,4.5,209.4,18.1,8,10,2023-11-15T06:16:47,2023-11-15T17:49:12,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-11-2023,29.4,19.5,24.4,30.6,19.5,24.7,18.2,69.9,0.1,100,4.17,rain,0,0,22,16.6,59.4,1017.4,42.6,5,228.3,19.5,9,10,2023-11-16T06:17:13,2023-11-16T17:49:07,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-11-2023,28.1,21,24.5,29.6,21,24.8,19.7,76.2,0.3,100,12.5,rain,0,0,33.8,15.1,90.5,1017.6,44.8,4.5,235.9,20.3,8,10,2023-11-17T06:17:39,2023-11-17T17:49:03,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-11-2023,29.5,21.1,24.7,31,21.1,25.2,19.8,75.1,0.1,100,4.17,rain,0,0,37.8,16,81.5,1017.3,43.6,5.8,245,21,9,10,2023-11-18T06:18:06,2023-11-18T17:49:01,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-11-2023,28.8,19,23.7,29.4,19,23.8,17.9,71.8,0,0,0,,0,0,37.1,19.2,88.5,1017.5,28,6.5,233.9,20.2,8,10,2023-11-19T06:18:33,2023-11-19T17:49:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-11-2023,28.4,19.1,23.3,29.6,19.1,23.5,18.5,76,0,0,0,rain,0,0,28.1,18.4,52.1,1017.3,29.1,6.4,224.1,19.1,9,10,2023-11-20T06:19:01,2023-11-20T17:49:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-11-2023,26.6,20.7,23.3,26.6,20.7,23.3,20.1,82.5,1.9,100,20.83,rain,0,0,29.9,13.1,39.4,1016.5,48.8,5.9,204.3,17.5,8,30,2023-11-21T06:19:29,2023-11-21T17:49:01,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-11-2023,28.2,22,24,31.1,22,24.4,21.2,84.6,2.59,100,4.17,rain,0,0,37.4,14.3,56.7,1015.8,54.4,5.8,176.3,15.1,7,10,2023-11-22T06:19:58,2023-11-22T17:49:03,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-11-2023,28,21.6,24.1,30.2,21.6,24.5,20.8,82.5,1.19,100,8.33,rain,0,0,29.9,14.3,103.2,1015.2,56.8,6.5,163,14.1,6,30,2023-11-23T06:20:27,2023-11-23T17:49:06,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-11-2023,27.5,21.1,23.7,29.3,21.1,24,20.3,82.1,0.118,100,4.17,rain,0,0,26.6,19.4,106.2,1015.8,53.1,5.6,213.3,18.4,9,10,2023-11-24T06:20:56,2023-11-24T17:49:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-11-2023,25.5,20.7,22.7,25.5,20.7,22.7,20.4,87,0.295,100,4.17,rain,0,0,39.2,22.7,81.8,1017.3,68.3,5.2,188.5,16.3,7,10,2023-11-25T06:21:26,2023-11-25T17:49:16,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-11-2023,27.3,19.5,23.2,28.7,19.5,23.4,19.3,79.5,0.1,100,4.17,rain,0,0,40.3,23.6,84.7,1018,51.4,5.1,172.9,14.9,7,10,2023-11-26T06:21:57,2023-11-26T17:49:23,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-11-2023,27.5,20.1,23.4,29.1,20.1,23.7,19.7,80.7,2.4,100,29.17,rain,0,0,37.8,21.1,91.1,1016.8,52.8,7,140,12.1,7,10,2023-11-27T06:22:28,2023-11-27T17:49:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-11-2023,27.7,20.4,23.7,29.5,20.4,23.9,20,80.6,0.7,100,8.33,rain,0,0,32.8,13.8,90,1016,50.1,6.1,143.2,12.4,7,10,2023-11-28T06:22:59,2023-11-28T17:49:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-11-2023,27.7,21.2,23.5,29.6,21.2,23.9,20.1,81.8,1.769,100,4.17,rain,0,0,37.4,20.1,86.7,1016.2,53.9,6.9,184,16,8,10,2023-11-29T06:23:30,2023-11-29T17:49:49,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-11-2023,28.4,20.5,23.2,30.1,20.5,23.3,19.8,82.1,0.2,100,8.33,rain,0,0,34.6,20.8,85.8,1016.9,58.7,6,187.7,16.3,7,10,2023-11-30T06:24:02,2023-11-30T17:50:01,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-12-2023,27.2,20.4,23.3,28.9,20.4,23.4,19.9,81.8,1.179,100,4.17,rain,0,0,26.6,14.3,63.1,1016.1,55.6,6,187.8,16.3,7,10,2023-12-01T06:24:34,2023-12-01T17:50:13,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-12-2023,27.2,19.4,22.9,28.7,19.4,23,19.5,82.2,0.5,100,8.33,rain,0,0,32.8,18.4,41.7,1014.9,59.7,4.9,195.6,16.9,8,10,2023-12-02T06:25:06,2023-12-02T17:50:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-12-2023,24.5,20.7,22.5,24.5,20.7,22.5,20.4,88.4,0.636,100,12.5,rain,0,0,41.4,15.4,21.2,1014.6,80,5.2,148.1,12.8,6,10,2023-12-03T06:25:39,2023-12-03T17:50:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-12-2023,24.5,21.3,22.7,24.5,21.3,22.7,19.7,83.5,0.3,100,8.33,rain,0,0,46.4,20.6,328.8,1012.8,86.3,5.8,29.9,2.5,2,10,2023-12-04T06:26:11,2023-12-04T17:50:55,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-12-2023,27.2,20,22.8,28.6,20,22.9,19.2,80.8,0.1,100,4.17,rain,0,0,49.7,19,289.2,1012.7,70.9,5.9,142,12.3,7,10,2023-12-05T06:26:44,2023-12-05T17:51:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-12-2023,31.1,19.3,24.3,32.5,19.3,24.7,19.5,76.5,0.1,100,4.17,rain,0,0,15.8,9.4,96.9,1014.4,41.6,5.1,241.5,20.9,8,10,2023-12-06T06:27:17,2023-12-06T17:51:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-12-2023,28.3,21.6,24.6,30.6,21.6,25,20.4,78.8,0.7,100,20.83,rain,0,0,22,11.2,124.9,1015.7,50.6,4.3,162.6,14.2,8,10,2023-12-07T06:27:50,2023-12-07T17:51:47,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-12-2023,28.6,21.6,24.2,30.3,21.6,24.6,20.2,79.5,6.1,100,33.33,rain,0,0,27.7,13.8,103.9,1016.3,53.3,4.4,185.3,16.1,8,10,2023-12-08T06:28:23,2023-12-08T17:52:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-12-2023,28.2,21.5,23.9,30.5,21.5,24.3,20.7,82.8,0.9,100,8.33,rain,0,0,32,17.4,87.4,1017.4,60.5,4.3,155.2,13.4,7,10,2023-12-09T06:28:56,2023-12-09T17:52:26,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-12-2023,29.3,20.5,23.9,31.1,20.5,24.3,19.7,78.1,0.1,100,4.17,rain,0,0,30.2,17,92.1,1016.6,62.4,4.9,197.1,17.1,9,10,2023-12-10T06:29:29,2023-12-10T17:52:47,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-12-2023,28.5,19.7,23.5,29.5,19.7,23.7,18.3,74.3,0.1,100,4.17,rain,0,0,27.7,16.5,88.4,1017,50.4,5.2,170.5,14.7,8,10,2023-12-11T06:30:02,2023-12-11T17:53:09,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-12-2023,27.5,19.6,22.9,28.6,19.6,23,18,75.3,0,0,0,rain,0,0,28.4,13.6,72.4,1016.3,50.1,5.1,211.8,18.3,7,10,2023-12-12T06:30:35,2023-12-12T17:53:32,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-12-2023,28.2,18.7,22.1,28.5,18.7,22.1,16.6,73.2,0,0,0,,0,0,31,15.2,70.3,1016.8,38.4,4.7,247.7,21.4,9,10,2023-12-13T06:31:07,2023-12-13T17:53:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-12-2023,25.7,18.5,21.4,25.7,18.5,21.4,16.1,74,0,0,0,,0,0,31.3,17,84.8,1018,39.2,5,241.2,20.8,9,10,2023-12-14T06:31:40,2023-12-14T17:54:20,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-12-2023,25.5,17.6,21.5,25.5,17.6,21.5,18.4,83,0.2,100,8.33,rain,0,0,31.7,14.8,75.9,1018.5,65.8,3.8,206.9,17.8,7,10,2023-12-15T06:32:12,2023-12-15T17:54:45,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-12-2023,27.2,19.7,22.7,28.5,19.7,22.8,19.4,82.6,0.6,100,20.83,rain,0,0,34.6,14.8,68.8,1017.8,60.4,6,174.4,15,8,10,2023-12-16T06:32:44,2023-12-16T17:55:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-12-2023,24.9,20.9,22.2,24.9,20.9,22.2,18.8,81.4,0.5,100,20.83,rain,0,0,38.5,19.2,80.5,1017.3,68.1,5.3,129.9,11.1,6,10,2023-12-17T06:33:16,2023-12-17T17:55:37,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-12-2023,24.7,19.4,21.7,24.7,19.4,21.7,18.3,81.3,0,0,0,,0,0,38.5,21.3,79.7,1018.2,69.8,4.4,119.8,10.3,6,10,2023-12-18T06:33:48,2023-12-18T17:56:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-12-2023,27.5,18.5,22.1,28.1,18.5,22.1,16.9,74.1,0,0,0,,0,0,38.9,15.7,69,1018.8,45.3,3.7,243.9,21,9,10,2023-12-19T06:34:19,2023-12-19T17:56:32,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-12-2023,27.6,18.5,21.7,28.4,18.5,21.8,17.3,77.3,0,0,0,,0,0,36.4,16.9,73.9,1018.6,50.4,4.6,174.9,15.2,7,10,2023-12-20T06:34:50,2023-12-20T17:57:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-12-2023,27.6,18,22,28.9,18,22.1,18.3,80.7,0,0,0,,0,0,26.3,15.1,89.6,1018.4,55.4,4,246.1,21.3,9,10,2023-12-21T06:35:20,2023-12-21T17:57:30,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-12-2023,29.7,19.6,23.6,30.7,19.6,23.7,18.2,73.7,0,0,0,,0,0,27.7,12.9,69.4,1018.3,46.2,3.9,222.8,19.2,9,10,2023-12-22T06:35:51,2023-12-22T17:58:00,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-12-2023,28.7,17.5,21.9,27.8,17.5,21.7,13.4,64.2,0,0,0,,0,0,23.4,14.4,89.7,1018.9,35.7,4.1,234.2,20,9,10,2023-12-23T06:36:20,2023-12-23T17:58:30,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-12-2023,29.6,14.7,21.8,30.6,14.7,22,16.5,74.6,0,0,0,,0,0,32,19.2,89.8,1020.2,35.2,4.8,237.7,20.5,9,10,2023-12-24T06:36:49,2023-12-24T17:59:01,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-12-2023,27,17,21.2,27.3,17,21.3,16.4,76.3,0.1,100,4.17,rain,0,0,32,20.3,85.6,1019.6,46.7,4.6,195,16.9,6,10,2023-12-25T06:37:18,2023-12-25T17:59:32,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705699999,VOBL"
Bengaluru,26-12-2023,28,14.7,20.8,27,14.7,20.6,13,66.9,0,0,0,,0,0,33.8,26.8,88.2,1019.5,23.4,7.5,259.3,22.3,9,10,2023-12-26T06:37:46,2023-12-26T18:00:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,42705699999,VOBL,remote,43295099999"
Bengaluru,27-12-2023,28.5,15.5,21.4,28.4,15.5,21.4,14.4,67.8,0,0,0,,0,0,34.6,19.2,82.4,1020.1,27,6,257.9,22.3,9,10,2023-12-27T06:38:13,2023-12-27T18:00:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43301099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-12-2023,27.7,17.7,22.2,28.5,17.7,22.3,16.9,74.1,0,0,0,,0,0,33.8,21,92.4,1019.1,44.7,4.9,250.4,21.5,9,10,2023-12-28T06:38:40,2023-12-28T18:01:08,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-12-2023,26.5,19.3,22.1,26.5,19.3,22.1,17.7,77.9,0.1,100,4.17,rain,0,0,34.6,30.6,93.7,1019.2,46.6,4.8,139.6,12.1,4,10,2023-12-29T06:39:06,2023-12-29T18:01:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-12-2023,29.2,19.1,23,29.9,19.1,23.1,17.4,72.8,0,0,0,,0,0,33.8,15,95,1018.5,44,6.5,202,17.5,9,10,2023-12-30T06:39:31,2023-12-30T18:02:13,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-12-2023,27.5,17,21.9,28.1,17,22,16.6,73.3,0,0,0,,0,0,38.2,15.9,102.4,1018.1,36.5,5.1,256.2,22.3,9,10,2023-12-31T06:39:56,2023-12-31T18:02:46,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-01-2024,29,17.5,22.4,28.9,17.5,22.4,16.3,71,0,0,0,,0,0,35.3,14.3,97,1018.1,43.8,4.9,238.4,20.6,9,10,2024-01-01T06:40:20,2024-01-01T18:03:20,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-01-2024,28.3,19.4,22.7,28.5,19.4,22.8,17,72.1,0,0,0,,0,0,37.8,18.4,92.8,1017.4,55.9,4.3,193.6,16.8,9,10,2024-01-02T06:40:43,2024-01-02T18:03:53,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-01-2024,26.5,19.4,22.5,26.5,19.4,22.5,16.8,71.9,0,0,0,,0,0,33.8,18.3,92.1,1016.9,73.5,4.4,200.9,17.3,9,10,2024-01-03T06:41:05,2024-01-03T18:04:27,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-01-2024,26.5,19,22.7,26.5,19,22.7,17.8,75.2,0.6,100,16.67,rain,0,0,31.3,16,91.5,1017,78.2,3.6,79,6.9,4,10,2024-01-04T06:41:27,2024-01-04T18:05:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-01-2024,26.9,19.9,22.9,28.3,19.9,22.9,18.8,78.6,1.6,100,20.83,rain,0,0,32.4,17.2,104.7,1017,72,4.7,128.6,11.2,8,10,2024-01-05T06:41:47,2024-01-05T18:05:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-01-2024,28.9,19.5,22.7,30.6,19.5,22.9,18.2,76.7,0.6,100,12.5,rain,0,0,31.7,22.3,92.7,1017,59.5,5.9,175.8,15.1,7,10,2024-01-06T06:42:07,2024-01-06T18:06:09,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-01-2024,27.5,18,22.3,27.4,18,22.2,16.3,71.6,0,0,0,rain,0,0,34.9,22.3,91.8,1017.2,52.4,5.9,156.2,13.5,9,10,2024-01-07T06:42:26,2024-01-07T18:06:43,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43301099999,42705699999,VOBL,43295099999"
Bengaluru,08-01-2024,23.1,19,21.5,23.1,19,21.5,19.5,88.1,1.411,100,8.33,rain,0,0,41,21.6,82.8,1018.2,71.3,4.7,58.1,5.1,2,10,2024-01-08T06:42:44,2024-01-08T18:07:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-01-2024,26.7,20.1,22.5,27.3,20.1,22.6,17.2,73.4,0.3,100,8.33,rain,0,0,35.3,21.5,84.1,1018.5,68.1,5.2,150,12.9,8,10,2024-01-09T06:43:01,2024-01-09T18:07:51,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-01-2024,27.2,18.7,22.5,27.3,18.7,22.6,15.9,68.3,0,0,0,,0,0,40.3,23.6,93.6,1018.1,65,5.4,167.6,14.4,8,10,2024-01-10T06:43:17,2024-01-10T18:08:24,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-01-2024,29.5,18.4,23,29.3,18.4,23,16.1,68,0.1,100,4.17,rain,0,0,34.6,20,87.4,1018.6,38.2,5.3,224.9,19.4,8,10,2024-01-11T06:43:32,2024-01-11T18:08:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-01-2024,28.5,17.2,22.4,28.4,17.2,22.4,15.6,68,0,0,0,,0,0,39.2,27.9,87.7,1018.4,14.1,5.3,253.3,22,9,10,2024-01-12T06:43:46,2024-01-12T18:09:32,0.03,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-01-2024,28.8,17.2,22.4,29.3,17.2,22.5,17.1,74.1,0,0,0,,0,0,30.6,14.4,93.9,1019.2,47.6,4,236,20.4,9,10,2024-01-13T06:43:59,2024-01-13T18:10:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-01-2024,29.9,18.5,23.3,29.6,18.5,23.3,16.5,69.1,0,0,0,rain,0,0,32.4,17.2,68.9,1018.5,27.5,4.1,263,22.8,9,10,2024-01-14T06:44:11,2024-01-14T18:10:38,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-01-2024,30.3,17.4,23.1,29.7,17.4,23,15.5,66.1,0,0,0,,0,0,32.8,14.2,87.5,1017.8,15.2,4.3,265.2,22.9,9,10,2024-01-15T06:44:22,2024-01-15T18:11:11,0.13,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-01-2024,29.5,18.7,23,28.9,18.7,22.9,15.8,67,0,0,0,,0,0,28.4,12.9,101.3,1016.6,28.2,4.3,265.2,23,9,10,2024-01-16T06:44:32,2024-01-16T18:11:44,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-01-2024,29.9,17.5,23,29.5,17.5,23,15.8,67.1,0,0,0,,0,0,29.9,13.5,113.2,1015.9,35.7,4.6,264,22.9,9,10,2024-01-17T06:44:41,2024-01-17T18:12:16,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-01-2024,28.6,18,22.9,28.4,18,22.9,15.4,65.4,0,0,0,,0,0,28.1,12.2,130,1016.7,46.3,4.6,264.3,22.9,9,10,2024-01-18T06:44:49,2024-01-18T18:12:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
